institution_name,programme_name,country,degree_level,discipline,institution_id,programme_id,programme_identity,credential,duration,location,delivery_mode,programme_language,programme_status,academic_cycle,tuition,tuition_scope,additional_fees,additional_fees_scope,mandatory_fees,application_fee,scholarship,scholarship_amount,funding,funding_amount,funding_eligibility,funding_deadline,ielts_overall,ielts_subscores,toefl,duolingo,standardized_test_requirements,intakes,final_deadline,priority_deadline,international_deadline,rolling_admission,application_url,minimum_degree,minimum_gpa,gpa_scale,subject_prerequisites,required_documents,recommendation_letters,sop_or_essay,portfolio,work_experience,career_outcomes,employment_outcomes,direct_field_count,hierarchical_added_field_count,effective_field_count,missing_field_count,effective_completion_pct,final_source_count,hierarchical_field_count
Bristol Baptist College,"Theology, Ministry and Mission",UK,bachelor,other,discover-uk-stage1-022,5899253a-cf94-5a60-ae1a-dd8d5638d45c,"Theology, Ministry and Mission",BA (Hons),3 year course,Bristol Baptist College,Full time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,33,13.16,1,0
Brunel University of London,Theatre,UK,bachelor,other,discover-uk-stage1-024,c88a3280-125f-585b-8a20-aebb08a5836f,,,3 year course,Brunel University Campus,Full time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,35,7.89,1,0
Brunel University of London,Theatre with Placement Year,UK,bachelor,other,discover-uk-stage1-024,d33870ff-b395-5b21-bda9-ce18c8c74b27,,,4 year course,Brunel University Campus,Full time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,35,7.89,1,0
Buckinghamshire New University,Acting for Stage and Screen,UK,bachelor,other,discover-uk-stage1-025,5f7e4503-b034-5260-913a-5110ed0982b6,,,3 year course,High Wycombe Campus,Full time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,35,7.89,1,0
Buckinghamshire New University,Animation (Online),UK,bachelor,other,discover-uk-stage1-025,d115e175-3bb5-5c4f-8d2d-169038e9cdc2,,,3 year course,High Wycombe Campus,Full time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,35,7.89,2,1
Health Sciences University,Radiography (Diagnostic Imaging),UK,bachelor,other,discover-uk-stage1-002,aab072ce-4ac6-5c86-a311-170c1ed24c00,BSc (Hons) Radiography (Diagnostic Imaging),BSc (Hons),3 year course,AECC University College,Full time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,31,13.16,1,0
Health Sciences University,Radiography (Radiotherapy and Oncology),UK,bachelor,other,discover-uk-stage1-002,133eac2d-937c-54fc-9f7f-1fcdb2937732,Radiography (Radiotherapy and Oncology),BSc (Hons),3 year course,AECC University College,Full time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,31,13.16,1,0
Imperial College London,Mathematics and Computer Science,UK,bachelor,computer science,imperial-uk-canary,8322e08f-eb1d-50a8-bd91-33371fb57645,Mathematics and Computer Science,BEng (Hons),3 year course,South Kensington,Full time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,33,13.16,1,0
Imperial College London,Mathematics and Computer Science,UK,bachelor,computer science,imperial-uk-canary,c5b5eba6-707a-51a9-b64a-9385389c6bd7,Mathematics and Computer Science,BEng (Hons),3 year course,South Kensington,Full time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,33,13.16,1,5
King's College London,Computer Science,UK,bachelor,computer science,kings-uk-canary,57418cd2-9e28-5de8-9bc6-055f88d3b8bb,Computer Science,BSc (Hons),3 year course,Central London,Full time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85% - (15 months after the course),0% - in_other_work; (15 months after the course); population: students graduating 2022-23,0,7,7,31,18.42,1,7
King's College London,Computer Science,UK,bachelor,computer science,kings-uk-canary,69dddfc8-ee52-57d9-8887-28139c2275d6,Computer Science,BSc (Hons),3 year course,Central London,Full time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,31,13.16,1,0
London South East Colleges,Computing: Cyber Security,UK,bachelor,computer science,discover-uk-stage1-023,daa9521e-4e07-53a8-b85a-bcd0c566e374,HND Computing: Cyber Security,HND,2 year course,London South East Colleges (Orpington Campus),Full time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,33,13.16,1,0
London South East Colleges,Early Years Professional Leadership,UK,bachelor,other,discover-uk-stage1-023,6a7210f2-06be-539a-8480-cf8386a4f915,HND Computing: Cyber Security,HND,2 year course,London South East Colleges (Orpington Campus),Full time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,5,33,13.16,2,2
Oxford University,Computer Science (3 or 4 years),UK,bachelor,computer science,oxford-uk-canary,45d0488c-fd77-5761-bf4b-e68dc9328b6f,Computer Science (3 or 4 years),MCompSci (Hons),4 year course,Oxford,Full time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,31,13.16,1,0
Oxford University,Mathematics and Computer Science,UK,bachelor,computer science,oxford-uk-canary,00164ee0-24b0-5e69-8c8b-979d08113044,Mathematics and Computer Science (3 or 4 years),MMathCompSci (Hons),4 year course,Oxford,Full time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90% - My current work is meaningful.; meaningfulness; (15 months after graduation); data 2021-23; source: Graduate Outcomes survey,85% - Information Technology Professionals; (15 months after the course); data 2021-23; source: Graduate Outcomes survey,5,2,7,31,18.42,2,2
The Arts University Bournemouth,Acting,UK,bachelor,other,discover-uk-stage1-006,16aed716-240d-5ae8-854a-52d1ecc51b49,BA (Hons) Acting,BA (Hons),3 year course,Arts University Bournemouth,Full time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,data students graduating 2021-23 - source: Graduate Outcomes survey,,6,0,6,31,15.79,1,0
The Arts University Bournemouth,Acting for Screen,UK,bachelor,other,discover-uk-stage1-006,1494bc65-9315-5198-a797-81202c1520c0,BA (Hons) Acting for Screen,BA (Hons),3 year course,Arts University Bournemouth,Full time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,data students graduating 2021-23 - source: Graduate Outcomes survey,,5,1,6,31,15.79,2,1
The Bournemouth and Poole College,Digital Animation Design & Production,UK,bachelor,other,discover-uk-stage1-017,770f992a-7c1a-5b5c-82ad-f900668b7f1e,Digital Animation Design & Production,FDA,2 year course,Bournemouth and Poole College,Full time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,33,13.16,1,0
The Bournemouth and Poole College,"Esports Production, Broadcasting and Events",UK,bachelor,other,discover-uk-stage1-017,baa1b317-ba51-5fac-af2c-4aa258d131a2,"Esports Production, Broadcasting and Events",FDA,2 year course,Bournemouth and Poole College,Full time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,33,13.16,1,0
The University of Edinburgh,Computer Science,UK,bachelor,computer science,edinburgh-uk-canary,814d8802-d69b-59c9-808a-b733ffe17579,Computer Science,BEng (Hons),4 year course,Central,Full time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,31,13.16,1,0
The University of Edinburgh,Computer Science,UK,bachelor,computer science,edinburgh-uk-canary,9e56967c-c215-5e0b-ba38-018d61a6a991,Computer Science,BEng (Hons),4 year course,Central,Full time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90% - My current work is meaningful.; (15 months after the course); population: Computer science graduates at University of Edinburgh,,0,6,6,32,15.79,1,6
The University of Manchester,Computer Science,UK,bachelor,computer science,manchester-uk-canary,de38fc20-2235-5c03-b4f0-5d3817f4abcc,BSc (Hons) Computer Science,BSc (Hons),4 year course,Main Campus,Full time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,31,13.16,1,0
The University of Manchester,Data Science,UK,bachelor,data science,manchester-uk-canary,056c787b-cb1e-526e-bb3d-9a731e339a19,BSc (Hons) Computer Science,BSc (Hons),4 year course,Main Campus,Full time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80% - (15 months after graduation); population: students graduating 2022-23,5% - Business and public service associate professionals; (15 months after the course); population: students graduating 2022-23,0,7,7,31,18.42,1,7
University Centre Somerset College Group,"Makeup Artistry, Prosthetic FX and Wig Making",UK,bachelor,other,discover-uk-stage1-020,5f95f3f8-7afc-52a6-ba5b-e4f49c98267b,"Makeup Artistry, Prosthetic FX and Wig Making",FDA,2 year course,Taunton College,Full time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,32,13.16,1,0
University Centre Somerset College Group,"Makeup Artistry, Prosthetic FX and Wig Making",UK,bachelor,other,discover-uk-stage1-020,d0d192c5-ff75-5fdf-8c6c-80e0cc2608c6,"Makeup Artistry, Prosthetic FX and Wig Making",FDA,2 year course,Taunton College,Full time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,33,13.16,1,5
University College Birmingham,Aesthetics,UK,bachelor,other,discover-uk-stage1-011,5dcb3d22-21b0-523b-b1aa-27093fb8036a,BA (Hons) Aesthetics,BA (Hons),3 year course,University College Birmingham,Full time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,data students graduating 2022-23,80% - go_on_to_work_and_or_study; data students graduating 2022-23,7,0,7,31,18.42,1,0
University College Birmingham,Airport And Aviation Management,UK,bachelor,business,discover-uk-stage1-011,43850490-0520-5cca-b9a2-0b1b84156049,BA (Hons) Airport And Aviation Management,BA (Hons),4 year course,University College Birmingham,Full time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,data students graduating 2022-23,80% - go_on_to_work_and_or_study; data students graduating 2022-23,5,2,7,31,18.42,2,2
University of Brighton,Business Management with Entrepreneurship,UK,bachelor,business,discover-uk-stage1-021,28ee7709-d09b-5231-8e41-461663619e85,BSc (Hons) Business Management with Entrepreneurship,BSc (Hons),3 year course,Moulsecoomb,Full time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,31,13.16,1,0
University of Brighton,Pharmacy,UK,bachelor,other,discover-uk-stage1-021,770878eb-c3e4-583c-aeb7-0113b97486cf,MPharm (Hons) Pharmacy,MPharm (Hons),5 year course,Moulsecoomb,Full time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84% - go_on_to_work_and_or_study; (15 months after the course); population: Pharmacy graduates at University of Brighton,6,0,6,31,15.79,1,0
University of Bristol,Computer Science,UK,bachelor,computer science,bristol-uk-canary,df53e148-1899-5eb0-b91b-2abd84256559,BSc (Hons) Computer Science,BSc (Hons),3 year course,University of Bristol,Full time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,31,13.16,1,0
University of Bristol,Data Science,UK,bachelor,data science,bristol-uk-canary,45389133-b30b-5620-a1f1-132881ea6575,BSc (Hons) Computer Science,BSc (Hons),4 year course,University of Bristol,Full time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(15 months after the course),10% - Elementary occupations; (15 months after the course); population: students graduating 2022-23,3,4,7,31,18.42,2,4
University of Cambridge,Computer Science,UK,bachelor,computer science,cambridge-uk-canary,4ec2cb38-ac8f-597c-857d-18eabf99649b,Computer Science,BA (Hons),3 year course,University of Cambridge,Full time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,31,13.16,1,0
University of Cambridge,Natural Sciences,UK,bachelor,computer science,cambridge-uk-canary,363052cb-99e3-5cb4-bfc4-512e4dc078a2,Natural Sciences,BA (Hons),3 year course,University of Cambridge,Full time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(15 months after the course),,5,1,6,32,15.79,2,1
University of Nottingham,Computer Science,UK,bachelor,computer science,nottingham-uk-canary,203e027d-3bf3-57ca-9bf7-6bcaf82a909a,BSc (Hons) Computer Science,BSc (Hons),3 year course,The University of Nottingham,Full time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GBP 35000 / 15 months after the course,90% - in_highly_skilled_work; (15 months after the course); population: students graduating 2022-23,0,7,7,31,18.42,1,7
University of Nottingham,Computer Science,UK,bachelor,computer science,nottingham-uk-canary,e21a74fb-4986-5481-9095-01428fac91ef,BSc (Hons) Computer Science,BSc (Hons),3 year course,The University of Nottingham,Full time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,31,13.16,1,0
Arizona State University Campus Immersion,Arizona State University Campus Immersion Computer Science,US,master,computer science,scorecard-us-stage1-007,7a4e685b-31a4-5264-86a1-7b0a8cbc411c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
Arizona State University Campus Immersion,Arizona State University Campus Immersion Engineering,US,bachelor,engineering,scorecard-us-stage1-007,759243ac-af8d-5a29-ac9d-7de254924796,,,,,,,,,USD 29428 / annual (international),institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,37,2.63,1,1
Auburn University,Auburn University Computer Science,US,master,computer science,scorecard-us-stage1-003,9ca2f0bd-809f-5944-86d2-208db9e8a465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
Auburn University,Auburn University Engineering,US,bachelor,engineering,scorecard-us-stage1-003,c982418d-cdd6-5c96-b81a-c7632f17a300,,,,,,,,,USD 31956 / annual (international),institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,37,2.63,1,1
Boise State University,Boise State University Computer Science,US,master,computer science,scorecard-us-stage1-029,fcdd0150-8c77-5222-b59d-4b302f86e27c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
Boise State University,Boise State University Engineering,US,bachelor,engineering,scorecard-us-stage1-029,16a8b0b1-43fd-5369-b84f-539dfb09860e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
Brigham Young University-Hawaii,Brigham Young University-Hawaii Computer Science,US,master,computer science,scorecard-us-stage1-025,b3a3f95d-7dd0-564f-b697-39f64abb7d6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
Brigham Young University-Hawaii,Brigham Young University-Hawaii Engineering,US,bachelor,engineering,scorecard-us-stage1-025,50ac7d32-64ec-5136-8102-3e0f193cf67c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
Brigham Young University-Idaho,Brigham Young University-Idaho Computer Science,US,master,computer science,scorecard-us-stage1-030,83f7a2c0-6545-5703-81ac-e71d167c7763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
Brigham Young University-Idaho,Brigham Young University-Idaho Engineering,US,bachelor,engineering,scorecard-us-stage1-030,e5cdb09b-a5fd-5192-8423-b4ad55399405,,,,,,,,,USD 4300 / annual (international),institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,37,2.63,1,1
California State University-Fullerton,California State University-Fullerton Computer Science,US,master,computer science,scorecard-us-stage1-009,796b02d3-ef3a-5ac2-b5bd-c189e2ddd0ca,,,,,,,,,USD 18833 / annual (international),institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,37,2.63,1,1
California State University-Fullerton,California State University-Fullerton Engineering,US,bachelor,engineering,scorecard-us-stage1-009,bbd86d2d-a2be-56e5-a118-9fe57cf9d0c5,,,,,,,,,USD 18833 / annual (international),institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,37,2.63,1,1
California State University-Northridge,California State University-Northridge Computer Science,US,master,computer science,scorecard-us-stage1-010,7c4f3b74-a1f8-5eb8-9ecf-900567d243d9,,,,,,,,,USD 18897 / annual (international),institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,37,2.63,1,1
California State University-Northridge,California State University-Northridge Engineering,US,bachelor,engineering,scorecard-us-stage1-010,43c2c4e5-8f87-510b-a553-d19a5e3b88aa,,,,,,,,,USD 18897 / annual (international),institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,37,2.63,1,1
Carnegie Mellon University,Carnegie Mellon Machine Learning,US,master,computer science,cmu-us-canary,0e85fd08-af75-5dc1-b15a-736ca7da58d9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
Carnegie Mellon University,Carnegie Mellon Machine Learning (alternate),US,bachelor,engineering,cmu-us-canary,2d111313-ac8c-5d54-9c78-58eaaa3049b2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
Central Connecticut State University,Central Connecticut State University Computer Science,US,master,computer science,scorecard-us-stage1-013,cc90298b-6f45-5b1d-bc5a-fa5317762d0b,,,,,,,,,USD 24906 / annual (international),institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,37,2.63,1,1
Central Connecticut State University,Central Connecticut State University Engineering,US,bachelor,engineering,scorecard-us-stage1-013,b7aac981-12d3-5cd7-ac0a-ee3d05fc1517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
Colorado State University-Fort Collins,Colorado State University-Fort Collins Computer Science,US,master,computer science,scorecard-us-stage1-011,8b6bdc3d-fb74-523e-9119-86a5127859ad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
Colorado State University-Fort Collins,Colorado State University-Fort Collins Engineering,US,bachelor,engineering,scorecard-us-stage1-011,c541127d-9966-5253-b222-41a629424b52,,,,,,,,,USD 30535 / annual (international),institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,37,2.63,1,1
Columbia University in the City of New York,Columbia Computer Science,US,master,computer science,columbia-us-canary,cc8a9728-1497-53fd-a039-50256a671b7c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
Columbia University in the City of New York,Columbia Computer Science (alternate),US,bachelor,engineering,columbia-us-canary,d1a7f1ff-7249-50ef-a805-e4c72c4ee10d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
Cornell University,Cornell Information Science,US,master,data science,cornell-us-canary,1c7ec8f4-2b0f-55c6-857e-bf401ddd7aab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
Cornell University,Cornell Information Science (alternate),US,bachelor,engineering,cornell-us-canary,c6b706a2-ff0b-5ffa-a2b8-061e255e9608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
Florida International University,Florida International University Computer Science,US,master,computer science,scorecard-us-stage1-019,50fe911a-2903-5e60-9dc9-bc5c30c5f6d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
Florida International University,Florida International University Engineering,US,bachelor,engineering,scorecard-us-stage1-019,b2538924-1eb5-58b5-8529-2b0b2c62b150,,,,,,,,,USD 18963 / annual (international),institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,37,2.63,1,1
George Washington University,George Washington University Computer Science,US,master,computer science,scorecard-us-stage1-015,dc8bf413-f160-5440-bbce-7a436c270873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
George Washington University,George Washington University Engineering,US,bachelor,engineering,scorecard-us-stage1-015,7f2a722c-5a20-5cf3-8905-89c80c31b907,,,,,,,,,USD 58640 / annual (international),institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,37,2.63,1,1
Harvard University,Harvard Computer Science,US,master,computer science,harvard-us-canary,a3c3b0a9-ef44-5d5c-bff6-0a8632ee6c84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
Harvard University,Harvard Computer Science (alternate),US,bachelor,engineering,harvard-us-canary,06e6e1c7-516e-521c-910b-5d397d4ec5a5,,,,,,,,,USD 54002 / annual (international),institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,37,2.63,1,1
Howard University,Howard University Computer Science,US,master,computer science,scorecard-us-stage1-016,20f4079b-260f-5182-ba2d-797cbed74eb3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
Howard University,Howard University Engineering,US,bachelor,engineering,scorecard-us-stage1-016,3b444727-4f5f-5aac-b1a3-363c283e8af6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
Indiana University-Bloomington,Indiana University-Bloomington Computer Science,US,master,computer science,scorecard-us-stage1-033,bf8c7ada-3c2e-5d84-a584-a2719ff548cd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
Indiana University-Bloomington,Indiana University-Bloomington Engineering,US,bachelor,engineering,scorecard-us-stage1-033,f2dda2fe-746a-5edc-bb22-6f1b225d8726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
Iowa State University,Iowa State University Computer Science,US,master,computer science,scorecard-us-stage1-027,747170ce-7b95-563a-9036-b09b11106b3c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
Iowa State University,Iowa State University Engineering,US,bachelor,engineering,scorecard-us-stage1-027,8227c4c4-14f4-52a2-8b2c-7b90116efd38,,,,,,,,,USD 24504 / annual (international),institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,37,2.63,1,1
Kennesaw State University,Kennesaw State University Computer Science,US,master,computer science,scorecard-us-stage1-021,3a44c0fe-9290-535d-bff7-9f904383ab26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
Kennesaw State University,Kennesaw State University Engineering,US,bachelor,engineering,scorecard-us-stage1-021,caddc981-801b-517c-a865-a15c3770d68d,,,,,,,,,USD 17690 / annual (international),institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,37,2.63,1,1
Liberty University,Liberty University Computer Science,US,master,computer science,scorecard-us-stage1-064,1e0b380c-771c-5903-bf1e-c73d7bb8c7b2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
Liberty University,Liberty University Engineering,US,bachelor,engineering,scorecard-us-stage1-064,bbaf1d18-49a6-5e29-9bfc-fadd5d3e463b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
Louisiana State University and Agricultural & Mechanical College,Louisiana State University and Agricultural & Mechanical College Computer Science,US,master,computer science,scorecard-us-stage1-036,8b9c07a7-4cf6-5ae1-ac25-5963627459b3,,,,,,,,,USD 28639 / annual (international),institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,37,2.63,1,1
Louisiana State University and Agricultural & Mechanical College,Louisiana State University and Agricultural & Mechanical College Engineering,US,bachelor,engineering,scorecard-us-stage1-036,9f6f0e38-5971-5361-a22e-9601f3e4c863,,,,,,,,,USD 28639 / annual (international),institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,37,2.63,1,1
Massachusetts Institute of Technology,MIT Computer Science,US,master,computer science,mit-us-canary,12ea43db-9407-5372-89e5-7ed951f3cdc0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
Massachusetts Institute of Technology,MIT Computer Science (alternate),US,bachelor,engineering,mit-us-canary,6b4906ec-f0e6-57cc-bc33-5e7be40eedb1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
Michigan State University,Michigan State University Computer Science,US,master,computer science,scorecard-us-stage1-040,e8d68352-c05d-5cc7-a870-e2a5af0e8f58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
Michigan State University,Michigan State University Engineering,US,bachelor,engineering,scorecard-us-stage1-040,d47e194c-1356-5331-8202-0cbdb6f5fa28,,,,,,,,,USD 39766 / annual (international),institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,37,2.63,1,1
Mississippi State University,Mississippi State University Computer Science,US,master,computer science,scorecard-us-stage1-043,acf61081-7cd9-5ccc-9833-0fef02293d62,,,,,,,,,USD 23950 / annual (international),institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,37,2.63,1,1
Mississippi State University,Mississippi State University Engineering,US,bachelor,engineering,scorecard-us-stage1-043,51f64407-43b6-518e-9c3d-a29a3be59067,,,,,,,,,USD 23950 / annual (international),institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,37,2.63,1,1
Montana State University,Montana State University Computer Science,US,master,computer science,scorecard-us-stage1-044,b0d9bb16-693e-5768-87b9-2e0622b9796c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
Montana State University,Montana State University Engineering,US,bachelor,engineering,scorecard-us-stage1-044,a0e89561-e6b4-548d-a4aa-92d4229384e0,,,,,,,,,USD 27101 / annual (international),institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,37,2.63,1,1
New York University,NYU Business Analytics,US,master,business,nyu-us-canary,79ec5af9-62c0-548f-a0e9-4373568c1b48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
New York University,NYU Business Analytics (alternate),US,bachelor,engineering,nyu-us-canary,57b33342-6c02-588d-8fe1-070e1414b50e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
North Carolina State University at Raleigh,North Carolina State University at Raleigh Computer Science,US,master,computer science,scorecard-us-stage1-045,ff43d3e3-453d-5b17-8728-c4bdfb77bb29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
North Carolina State University at Raleigh,North Carolina State University at Raleigh Engineering,US,bachelor,engineering,scorecard-us-stage1-045,a03deffb-b5c0-5d90-8289-ff4dddf959fc,,,,,,,,,USD 29220 / annual (international),institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,37,2.63,1,1
North Dakota State University-Main Campus,North Dakota State University-Main Campus Computer Science,US,master,computer science,scorecard-us-stage1-046,ab037e8f-543f-52df-a266-77664899723e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
North Dakota State University-Main Campus,North Dakota State University-Main Campus Engineering,US,bachelor,engineering,scorecard-us-stage1-046,07ba2a88-3f5d-5be8-b27e-b38ad693eb6c,,,,,,,,,USD 14471 / annual (international),institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,37,2.63,1,1
