programme_id,programme_name,institution_id,institution_name,field_name,original_value,value,fill_method,confidence,scope,donor_entity,donor_name,donor_programme_id,source_url,provider,provenance,resolution_level,original_status,is_new,overwrote_nonempty,package_evidence_status
0bdcd270-f39d-573a-9d65-19d757eefc98,BUT gestion des entreprises et des administrations parcours gestion entrepreneuriat et management d'activités,onisep-fr-stage1-016,IUT d'Aix-Marseille - site de Gap,funding_amount,,"{""amount"":15000,""currency"":""GBP""}",SAME_DEGREE,MEDIUM,programme,https://www.imperial.ac.uk/study/courses/undergraduate/mathematics-computer-science-beng/,Imperial College London,8322e08f-eb1d-50a8-bd91-33371fb57645,https://www.imperial.ac.uk/study/courses/undergraduate/mathematics-computer-science-beng/,official_existing_url,Reused existing local MAX_FILL donor via degree relation.,ADVISORY,PAGE_DETERMINISTIC,1,0,ADVISORY
0bdcd270-f39d-573a-9d65-19d757eefc98,BUT gestion des entreprises et des administrations parcours gestion entrepreneuriat et management d'activités,onisep-fr-stage1-016,IUT d'Aix-Marseille - site de Gap,funding_eligibility,,Students with children or dependant adults may qualify for a Childcare Grant or Adult Dependants' Grant.,SAME_DEGREE,MEDIUM,programme,https://www.barnsley.ac.uk/course/animal-management-foundation-degree-fdsc-full-time,Barnsley College,1157b236-a40b-5e2d-ad9a-197ad246a2e8,https://www.barnsley.ac.uk/course/animal-management-foundation-degree-fdsc-full-time,official_existing_url,Reused existing local MAX_FILL donor via degree disc relation.,ADVISORY,PAGE_DETERMINISTIC,1,0,ADVISORY
0bdcd270-f39d-573a-9d65-19d757eefc98,BUT gestion des entreprises et des administrations parcours gestion entrepreneuriat et management d'activités,onisep-fr-stage1-016,IUT d'Aix-Marseille - site de Gap,funding_deadline,,See funding provider deadlines,HEURISTIC,LOW,institution,onisep-fr-stage1-016,IUT d'Aix-Marseille - site de Gap,,local://ultra-max-fill-heuristic,local_ultra_max_fill,No local funding deadline donor.,ADVISORY,ADVISORY,1,0,ADVISORY
0bdcd270-f39d-573a-9d65-19d757eefc98,BUT gestion des entreprises et des administrations parcours gestion entrepreneuriat et management d'activités,onisep-fr-stage1-016,IUT d'Aix-Marseille - site de Gap,ielts_overall,,6,SAME_DEGREE,MEDIUM,programme,https://blackburn.ac.uk/find-a-course/business/business/business-with-management-ba-hons,Blackburn College,c2637d16-4f58-55b5-b925-6cdc8a8590d2,https://blackburn.ac.uk/find-a-course/business/business/business-with-management-ba-hons,official_existing_url,Reused existing local MAX_FILL donor via degree disc relation.,ADVISORY,PAGE_DETERMINISTIC,1,0,ADVISORY
0bdcd270-f39d-573a-9d65-19d757eefc98,BUT gestion des entreprises et des administrations parcours gestion entrepreneuriat et management d'activités,onisep-fr-stage1-016,IUT d'Aix-Marseille - site de Gap,ielts_subscores,,"{""minimum_each"":5.5,""minimum_overall"":6,""source_text"":""nables you to progress onto year 1 of this degree. English language requirements If English is not your first language, IELTS 6.0 overall with a minimum of 5.5 in each element. Find out about the other English qualifications that we accept . Studied before or got relevant experience? If you have suitable qualifications, credits from a previous university course or relevant professional experience, these could count towards your course at Brighton and you could start the course in year 2 or 3. Transferring from another university Thinking about""}",SAME_DEGREE,MEDIUM,programme,https://www.brighton.ac.uk/courses/study/business-management-with-entrepreneurship-bsc-hons.aspx,University of Brighton,28ee7709-d09b-5231-8e41-461663619e85,https://www.brighton.ac.uk/courses/study/business-management-with-entrepreneurship-bsc-hons.aspx,official_existing_url,Reused existing local MAX_FILL donor via degree disc relation.,ADVISORY,PAGE_DETERMINISTIC,1,0,ADVISORY
0bdcd270-f39d-573a-9d65-19d757eefc98,BUT gestion des entreprises et des administrations parcours gestion entrepreneuriat et management d'activités,onisep-fr-stage1-016,IUT d'Aix-Marseille - site de Gap,toefl,,100,SAME_DEGREE,MEDIUM,programme,aab072ce-4ac6-5c86-a311-170c1ed24c00,Radiography (Diagnostic Imaging),aab072ce-4ac6-5c86-a311-170c1ed24c00,local://stage1-programme-max-fill-results.csv,existing_strict_export,Reused existing local MAX_FILL donor via degree relation.,ADVISORY,ABSTAINED,1,0,REVIEW
0bdcd270-f39d-573a-9d65-19d757eefc98,BUT gestion des entreprises et des administrations parcours gestion entrepreneuriat et management d'activités,onisep-fr-stage1-016,IUT d'Aix-Marseille - site de Gap,duolingo,,105,HEURISTIC,LOW,institution,onisep-fr-stage1-016,IUT d'Aix-Marseille - site de Gap,,local://ultra-max-fill-heuristic,local_ultra_max_fill,Degree-level English-test advisory default.,ADVISORY,ADVISORY,1,0,ADVISORY
0bdcd270-f39d-573a-9d65-19d757eefc98,BUT gestion des entreprises et des administrations parcours gestion entrepreneuriat et management d'activités,onisep-fr-stage1-016,IUT d'Aix-Marseille - site de Gap,standardized_test_requirements,,"{""requirement_status"": ""required"", ""test"": ""GMAT/GRE""}",SAME_DEGREE,MEDIUM,programme,ee43edae-4df6-560b-b1fb-fe25f1cc0350,International Business,ee43edae-4df6-560b-b1fb-fe25f1cc0350,local://stage1-programme-max-fill-results.csv,existing_strict_export,Reused existing local MAX_FILL donor via degree disc relation.,ADVISORY,EXISTING,1,0,ADVISORY
0bdcd270-f39d-573a-9d65-19d757eefc98,BUT gestion des entreprises et des administrations parcours gestion entrepreneuriat et management d'activités,onisep-fr-stage1-016,IUT d'Aix-Marseille - site de Gap,intakes,,"{""source_label"":""Start date"",""start_dates"":[""2026-09-01""]}",SAME_DEGREE,MEDIUM,faculty,https://www.brookes.ac.uk/courses/undergraduate/business-and-management-practice-fda,Abingdon and Witney College,87ff2832-35fa-524a-9ae3-c8b7aeabad3b,https://www.brookes.ac.uk/courses/undergraduate/business-and-management-practice-fda,official_existing_url,Reused existing local MAX_FILL donor via degree disc relation.,ADVISORY,PAGE_DETERMINISTIC,1,0,ADVISORY
0bdcd270-f39d-573a-9d65-19d757eefc98,BUT gestion des entreprises et des administrations parcours gestion entrepreneuriat et management d'activités,onisep-fr-stage1-016,IUT d'Aix-Marseille - site de Gap,final_deadline,,2026-04-08,SAME_DEGREE,MEDIUM,programme,ee43edae-4df6-560b-b1fb-fe25f1cc0350,International Business,ee43edae-4df6-560b-b1fb-fe25f1cc0350,https://opintopolku.fi/konfo-backend/toteutus/1.2.246.562.17.00000000000000011598,studyinfo_toteutus,Reused existing local MAX_FILL donor via degree disc relation.,ADVISORY,RULE_VALIDATED,1,0,ADVISORY
0bdcd270-f39d-573a-9d65-19d757eefc98,BUT gestion des entreprises et des administrations parcours gestion entrepreneuriat et management d'activités,onisep-fr-stage1-016,IUT d'Aix-Marseille - site de Gap,priority_deadline,,2025-12-01,HEURISTIC,LOW,institution,onisep-fr-stage1-016,IUT d'Aix-Marseille - site de Gap,,local://ultra-max-fill-heuristic,local_ultra_max_fill,Common-cycle advisory deadline default.,ADVISORY,ADVISORY,1,0,ADVISORY
0bdcd270-f39d-573a-9d65-19d757eefc98,BUT gestion des entreprises et des administrations parcours gestion entrepreneuriat et management d'activités,onisep-fr-stage1-016,IUT d'Aix-Marseille - site de Gap,international_deadline,,2027-01-13,SAME_DEGREE,MEDIUM,programme,https://www.ed.ac.uk/ug/G401,The University of Edinburgh,814d8802-d69b-59c9-808a-b733ffe17579,https://www.ed.ac.uk/ug/G401,official_existing_url,Reused existing local MAX_FILL donor via degree relation.,ADVISORY,PAGE_DETERMINISTIC,1,0,ADVISORY
0bdcd270-f39d-573a-9d65-19d757eefc98,BUT gestion des entreprises et des administrations parcours gestion entrepreneuriat et management d'activités,onisep-fr-stage1-016,IUT d'Aix-Marseille - site de Gap,rolling_admission,,True,SAME_DEGREE,MEDIUM,programme,ee43edae-4df6-560b-b1fb-fe25f1cc0350,International Business,ee43edae-4df6-560b-b1fb-fe25f1cc0350,local://stage1-programme-max-fill-results.csv,existing_strict_export,Reused existing local MAX_FILL donor via degree disc relation.,ADVISORY,MISSING,1,0,ADVISORY
0bdcd270-f39d-573a-9d65-19d757eefc98,BUT gestion des entreprises et des administrations parcours gestion entrepreneuriat et management d'activités,onisep-fr-stage1-016,IUT d'Aix-Marseille - site de Gap,application_url,https://iut.univ-amu.fr/fr/formations/bachelor-universitaire-de-technologie/but-gestion-entreprises-administrations/but-gea-gap,https://iut.univ-amu.fr/fr/formations/bachelor-universitaire-de-technologie/but-gestion-entreprises-administrations/but-gea-gap,DIRECT,HIGH,programme,0bdcd270-f39d-573a-9d65-19d757eefc98,BUT gestion des entreprises et des administrations parcours gestion entrepreneuriat et management d'activités,,local://stage1-programme-max-fill-results.csv,existing_strict_export,Existing strict or hierarchy replay value.,H0,MISSING,0,0,ADVISORY
0bdcd270-f39d-573a-9d65-19d757eefc98,BUT gestion des entreprises et des administrations parcours gestion entrepreneuriat et management d'activités,onisep-fr-stage1-016,IUT d'Aix-Marseille - site de Gap,minimum_degree,,Secondary school diploma,DERIVED,MEDIUM,programme,onisep-fr-stage1-016,IUT d'Aix-Marseille - site de Gap,,local://ultra-max-fill-heuristic,local_ultra_max_fill,Derived from the persisted degree level.,ADVISORY,ADVISORY,1,0,ADVISORY
0bdcd270-f39d-573a-9d65-19d757eefc98,BUT gestion des entreprises et des administrations parcours gestion entrepreneuriat et management d'activités,onisep-fr-stage1-016,IUT d'Aix-Marseille - site de Gap,minimum_gpa,,2.5,HEURISTIC,LOW,programme,onisep-fr-stage1-016,IUT d'Aix-Marseille - site de Gap,,local://ultra-max-fill-heuristic,local_ultra_max_fill,Degree-level GPA advisory default.,ADVISORY,ADVISORY,1,0,ADVISORY
0bdcd270-f39d-573a-9d65-19d757eefc98,BUT gestion des entreprises et des administrations parcours gestion entrepreneuriat et management d'activités,onisep-fr-stage1-016,IUT d'Aix-Marseille - site de Gap,gpa_scale,,4.0,HEURISTIC,LOW,programme,onisep-fr-stage1-016,IUT d'Aix-Marseille - site de Gap,,local://ultra-max-fill-heuristic,local_ultra_max_fill,Common GPA-scale advisory default.,ADVISORY,ADVISORY,1,0,ADVISORY
0bdcd270-f39d-573a-9d65-19d757eefc98,BUT gestion des entreprises et des administrations parcours gestion entrepreneuriat et management d'activités,onisep-fr-stage1-016,IUT d'Aix-Marseille - site de Gap,subject_prerequisites,,including Mathematics and English Language or equivalents,SAME_DEGREE,MEDIUM,faculty,https://www.brookes.ac.uk/courses/undergraduate/business-and-management-practice-fda,Abingdon and Witney College,87ff2832-35fa-524a-9ae3-c8b7aeabad3b,https://www.brookes.ac.uk/courses/undergraduate/business-and-management-practice-fda,official_existing_url,Reused existing local MAX_FILL donor via degree disc relation.,ADVISORY,PAGE_DETERMINISTIC,1,0,ADVISORY
0bdcd270-f39d-573a-9d65-19d757eefc98,BUT gestion des entreprises et des administrations parcours gestion entrepreneuriat et management d'activités,onisep-fr-stage1-016,IUT d'Aix-Marseille - site de Gap,required_documents,,Completing your qualification in autumn 2026; Work certificates; Bachelor´s degree (or higher) completed in Finland before 1995; Passport or residence permit to Finland; Special arrangements in the entrance examinations; Work Experience Template (CV); Bachelor´s degree (or higher) completed outside Finland; GMAT Exam or GRE test results,SAME_DEGREE,MEDIUM,programme,8606b6c5-bf41-54d1-87f7-95596c5d82cc,8606b6c5-bf41-54d1-87f7-95596c5d82cc,ee43edae-4df6-560b-b1fb-fe25f1cc0350,https://opintopolku.fi/konfo-backend/hakukohde/1.2.246.562.20.00000000000000091904,studyinfo_hakukohde,Reused existing local MAX_FILL donor via degree disc relation.,ADVISORY,HIERARCHICAL_ADVISORY,1,0,ADVISORY
0bdcd270-f39d-573a-9d65-19d757eefc98,BUT gestion des entreprises et des administrations parcours gestion entrepreneuriat et management d'activités,onisep-fr-stage1-016,IUT d'Aix-Marseille - site de Gap,graduation_certificate,,,UNKNOWN,LOW,programme,onisep-fr-stage1-016,IUT d'Aix-Marseille - site de Gap,,local://ultra-max-fill-heuristic,local_ultra_max_fill,No direct certificate or transcript evidence in local artifacts.,ADVISORY,ADVISORY,1,0,UNKNOWN
0bdcd270-f39d-573a-9d65-19d757eefc98,BUT gestion des entreprises et des administrations parcours gestion entrepreneuriat et management d'activités,onisep-fr-stage1-016,IUT d'Aix-Marseille - site de Gap,academic_transcript,,,UNKNOWN,LOW,programme,onisep-fr-stage1-016,IUT d'Aix-Marseille - site de Gap,,local://ultra-max-fill-heuristic,local_ultra_max_fill,No direct certificate or transcript evidence in local artifacts.,ADVISORY,ADVISORY,1,0,UNKNOWN
0bdcd270-f39d-573a-9d65-19d757eefc98,BUT gestion des entreprises et des administrations parcours gestion entrepreneuriat et management d'activités,onisep-fr-stage1-016,IUT d'Aix-Marseille - site de Gap,recommendation_letters,,"some additional costs that are not covered by your fees. Specific additional costs for this course are detailed below. How to apply Entry requirements Specific entry requirements Entrants to the Foundation Degree programme should normally meet one of the following sets of requirements: Three passes at GCSE (grades A – C) or O-level (grades A – C), normally including Mathematics and English Language or equivalents. PLUS (a) a minimum of one pass at A-Level or 6-unit Vocational A-Level; or (b) a National Certificate or Diploma or other equivalent qualification; or (c) exceptionally, demonstration through an extended CV, references and interview that they have the knowledge and abilities possessed by holders of the above Level 3 qualifications. Please also see the University's general entry requirements . English language requirements Applicants whose first language is not English must also",SAME_DEGREE,MEDIUM,programme,87ff2832-35fa-524a-9ae3-c8b7aeabad3b,Business and Management Practice,87ff2832-35fa-524a-9ae3-c8b7aeabad3b,local://stage1-programme-max-fill-results.csv,existing_strict_export,Reused existing local MAX_FILL donor via degree disc relation.,ADVISORY,MISSING,1,0,ADVISORY
0bdcd270-f39d-573a-9d65-19d757eefc98,BUT gestion des entreprises et des administrations parcours gestion entrepreneuriat et management d'activités,onisep-fr-stage1-016,IUT d'Aix-Marseille - site de Gap,sop_or_essay,,navigation Close Key links This section Skip to section navigation Global site navigation Study Course search Subjects Apply Fees and funding Student life Visit Help centre Request info International students Lifelong Learning Summer schools Research Faculties Faculty of Engineering Faculty of Medicine Faculty of Natural Sciences Imperial Business School Administrative and support services News News Imperial Stories Imperial Magazine Events What's on Great Exhibition Road Festival Imperial Lates Graduation About President Provost and Deputy President Council Imperial Strategy League tables and rankings Imperial Global Sustainable Imperial School of Convergence Science Governance Campuses Our academics Jobs at Imperial Get involved Giving Schools outreach Imperial Global Summer School Societal engagement Volunteering and outreach Women at Imperial Giving Shop Imperial User links navigatio,SAME_DEGREE,MEDIUM,programme,8322e08f-eb1d-50a8-bd91-33371fb57645,Mathematics and Computer Science,8322e08f-eb1d-50a8-bd91-33371fb57645,local://stage1-programme-max-fill-results.csv,existing_strict_export,Reused existing local MAX_FILL donor via degree relation.,ADVISORY,EXISTING,1,0,ADVISORY
0bdcd270-f39d-573a-9d65-19d757eefc98,BUT gestion des entreprises et des administrations parcours gestion entrepreneuriat et management d'activités,onisep-fr-stage1-016,IUT d'Aix-Marseille - site de Gap,portfolio,,plus a portfolio demonstrating artistic ability,SAME_DEGREE,MEDIUM,programme,https://bacoll.ac.uk/course/hnd-in-art-and-design-l5/,Bishop Auckland College,d0fa5375-aec0-55a2-ad4b-23ae41795088,https://bacoll.ac.uk/course/hnd-in-art-and-design-l5/,official_existing_url,Reused existing local MAX_FILL donor via degree relation.,ADVISORY,PAGE_DETERMINISTIC,1,0,ADVISORY
0bdcd270-f39d-573a-9d65-19d757eefc98,BUT gestion des entreprises et des administrations parcours gestion entrepreneuriat et management d'activités,onisep-fr-stage1-016,IUT d'Aix-Marseille - site de Gap,work_experience,,"{""details"": ""Relevant work experience may be considered if you do not meet the above criteria"", ""requirement_status"": ""conditional""}",SAME_DEGREE,MEDIUM,programme,3de52a35-3c2d-58bb-9e06-01d688b47671,Leadership & Management,3de52a35-3c2d-58bb-9e06-01d688b47671,local://stage1-programme-max-fill-results.csv,existing_strict_export,Reused existing local MAX_FILL donor via degree disc relation.,ADVISORY,ABSTAINED,1,0,REVIEW
0bdcd270-f39d-573a-9d65-19d757eefc98,BUT gestion des entreprises et des administrations parcours gestion entrepreneuriat et management d'activités,onisep-fr-stage1-016,IUT d'Aix-Marseille - site de Gap,career_outcomes,,"[{""outcome_type"":""graduate_perception"",""period"":""15 months after graduation"",""population"":""Agriculture, food and related studies graduates at Askham Bryan College"",""statement"":""100% of graduates find their current work meaningful""},{""outcome_type"":""graduate_perception"",""period"":""15 months after graduation"",""population"":""Agriculture, food and related studies graduates at Askham Bryan College"",""statement"":""80% Usefulness I am utilising what I learnt during my studies in my current work.""},{""outcome_type"":""graduate_perception"",""period"":""15 months after graduation"",""population"":""Agriculture, food and related studies graduates at Askham Bryan College"",""statement"":""100% Meaningfulness My current work is meaningful.""},{""amount"":18500,""currency"":""GBP"",""outcome_type"":""median_earnings"",""period"":""3 years after the course"",""population"":""Animal science graduates at Askham Bryan College""},{""outcome_type"":""graduate_perception"",""period"":""15 months after graduation"",""population"":""Agriculture, food and related studies graduates at Askham Bryan College"",""statement"":""80% Future My current work fits with my future plans.""}]",SAME_DEGREE,MEDIUM,programme,465d4536-96e4-5b55-8c3e-80a1e8013b76,Equine Science and Management (including Foundation year),7415a39b-2f5f-5571-bfc7-43976f8d48d7,https://discoveruni.gov.uk/course-details/10000415/L58T23/Full-time/,discover_uni_hesa,Reused existing local MAX_FILL donor via degree disc relation.,ADVISORY,RULE_VALIDATED,1,0,ADVISORY
0bdcd270-f39d-573a-9d65-19d757eefc98,BUT gestion des entreprises et des administrations parcours gestion entrepreneuriat et management d'activités,onisep-fr-stage1-016,IUT d'Aix-Marseille - site de Gap,employment_outcomes,,"{""audience"": null, ""outcome_type"": ""employment_or_study_rate"", ""percentage"": 80, ""period"": ""15 months after the course"", ""population"": ""Agriculture, food and related studies graduates at Askham Bryan College""}",SAME_DEGREE,MEDIUM,programme,7415a39b-2f5f-5571-bfc7-43976f8d48d7,target programme,7415a39b-2f5f-5571-bfc7-43976f8d48d7,https://discoveruni.gov.uk/course-details/10000415/L58T22/Full-time/,discover_uni_hesa,Reused existing local MAX_FILL donor via degree disc relation.,ADVISORY,DIRECT_ACCEPTED,1,0,ADVISORY
58644168-c523-558b-b4e2-52647103bbd0,BUT gestion administrative et commerciale des organisations parcours management responsable de projet et entrepreneuriat,onisep-fr-stage1-039,IUT de Charleville,programme_identity,BUT gestion administrative et commerciale des organisations parcours management responsable de projet et entrepreneuriat,BUT gestion administrative et commerciale des organisations parcours management responsable de projet et entrepreneuriat,DIRECT,MEDIUM,programme,58644168-c523-558b-b4e2-52647103bbd0,BUT gestion administrative et commerciale des organisations parcours management responsable de projet et entrepreneuriat,58644168-c523-558b-b4e2-52647103bbd0,https://api.opendata.onisep.fr/downloads/605344579a7d7/605344579a7d7.csv,onisep_higher_ed,Nested programme_label from persisted curriculum overview assertion.,H0,RULE_VALIDATED,0,0,ADVISORY
58644168-c523-558b-b4e2-52647103bbd0,BUT gestion administrative et commerciale des organisations parcours management responsable de projet et entrepreneuriat,onisep-fr-stage1-039,IUT de Charleville,credential,bachelor universitaire de technologie,bachelor universitaire de technologie,DIRECT,MEDIUM,programme,58644168-c523-558b-b4e2-52647103bbd0,BUT gestion administrative et commerciale des organisations parcours management responsable de projet et entrepreneuriat,58644168-c523-558b-b4e2-52647103bbd0,https://api.opendata.onisep.fr/downloads/605344579a7d7/605344579a7d7.csv,onisep_higher_ed,Nested qualification_type from persisted curriculum overview assertion.,H0,RULE_VALIDATED,0,0,ADVISORY
58644168-c523-558b-b4e2-52647103bbd0,BUT gestion administrative et commerciale des organisations parcours management responsable de projet et entrepreneuriat,onisep-fr-stage1-039,IUT de Charleville,duration,3 ans,3 ans,DIRECT,HIGH,programme,58644168-c523-558b-b4e2-52647103bbd0,target programme,58644168-c523-558b-b4e2-52647103bbd0,https://api.opendata.onisep.fr/downloads/605344579a7d7/605344579a7d7.csv,onisep_higher_ed,Existing strict or hierarchy replay value.,H0,DIRECT_ACCEPTED,0,0,ADVISORY
58644168-c523-558b-b4e2-52647103bbd0,BUT gestion administrative et commerciale des organisations parcours management responsable de projet et entrepreneuriat,onisep-fr-stage1-039,IUT de Charleville,location,Charleville-Mézières,Charleville-Mézières,DIRECT,HIGH,programme,58644168-c523-558b-b4e2-52647103bbd0,target programme,58644168-c523-558b-b4e2-52647103bbd0,https://api.opendata.onisep.fr/downloads/605344579a7d7/605344579a7d7.csv,onisep_higher_ed,Existing strict or hierarchy replay value.,H0,DIRECT_ACCEPTED,0,0,ADVISORY
58644168-c523-558b-b4e2-52647103bbd0,BUT gestion administrative et commerciale des organisations parcours management responsable de projet et entrepreneuriat,onisep-fr-stage1-039,IUT de Charleville,delivery_mode,"temps plein, cours en présentiel","temps plein, cours en présentiel",DIRECT,HIGH,programme,58644168-c523-558b-b4e2-52647103bbd0,target programme,58644168-c523-558b-b4e2-52647103bbd0,https://api.opendata.onisep.fr/downloads/605344579a7d7/605344579a7d7.csv,onisep_higher_ed,Existing strict or hierarchy replay value.,H0,DIRECT_ACCEPTED,0,0,ADVISORY
58644168-c523-558b-b4e2-52647103bbd0,BUT gestion administrative et commerciale des organisations parcours management responsable de projet et entrepreneuriat,onisep-fr-stage1-039,IUT de Charleville,programme_language,,Français Secteurs disciplinaires concernés : Agro-alimentaire - Agronomie Scienc,COUNTRY_DEFAULT,MEDIUM,institution,https://offre-de-formations.univ-lyon1.fr/parcours-348/genie-des-procedes-alimentaires.html,IUT Lyon 1,fb4aa516-1b71-50e8-b122-746bb65175cf,https://offre-de-formations.univ-lyon1.fr/parcours-348/genie-des-procedes-alimentaires.html,official_existing_url,Reused existing local MAX_FILL donor via country degree disc relation.,ADVISORY,POLICY_FANOUT,1,0,ADVISORY
58644168-c523-558b-b4e2-52647103bbd0,BUT gestion administrative et commerciale des organisations parcours management responsable de projet et entrepreneuriat,onisep-fr-stage1-039,IUT de Charleville,programme_status,,Active,HEURISTIC,LOW,programme,onisep-fr-stage1-039,IUT de Charleville,,local://ultra-max-fill-heuristic,local_ultra_max_fill,Advisory status default for the verified population.,ADVISORY,ADVISORY,1,0,ADVISORY
58644168-c523-558b-b4e2-52647103bbd0,BUT gestion administrative et commerciale des organisations parcours management responsable de projet et entrepreneuriat,onisep-fr-stage1-039,IUT de Charleville,academic_cycle,,2026 HT,SAME_DEGREE,MEDIUM,programme,141bcc0e-2d09-5332-bad7-c9f7402e32dc,Architecture and Gender: Introduction,e1c56462-e350-50c0-bd4f-c34671fd3d61,persisted://stage1/programme-offering/141bcc0e-2d09-5332-bad7-c9f7402e32dc,frozen_programme_offering,Reused existing local MAX_FILL donor via degree relation.,ADVISORY,OFFERING_RECORD,1,0,ADVISORY
58644168-c523-558b-b4e2-52647103bbd0,BUT gestion administrative et commerciale des organisations parcours management responsable de projet et entrepreneuriat,onisep-fr-stage1-039,IUT de Charleville,tuition,,"{""credential"": ""tuition fee"", ""currency"": ""EUR"", ""fee_period"": ""annual"", ""maximum_amount"": 23700, ""minimum_amount"": 11850, ""source_text"": ""de 11850 euros jusqu'à 23700 euros en 2025 (de 3950 à 7900 euros par an selon les revenus)""}",COUNTRY_DEFAULT,MEDIUM,programme,150cc360-0583-5ca4-b727-85c3655122d8,Licence mention information-communication,150cc360-0583-5ca4-b727-85c3655122d8,local://stage1-programme-max-fill-results.csv,existing_strict_export,Reused existing local MAX_FILL donor via country degree relation.,ADVISORY,ABSTAINED,1,0,REVIEW
58644168-c523-558b-b4e2-52647103bbd0,BUT gestion administrative et commerciale des organisations parcours management responsable de projet et entrepreneuriat,onisep-fr-stage1-039,IUT de Charleville,additional_fees,,Additional fees may apply; see the institution fee schedule,HEURISTIC,LOW,institution,onisep-fr-stage1-039,IUT de Charleville,,local://ultra-max-fill-heuristic,local_ultra_max_fill,No local additional-fee donor; advisory placeholder.,ADVISORY,ADVISORY,1,0,ADVISORY
58644168-c523-558b-b4e2-52647103bbd0,BUT gestion administrative et commerciale des organisations parcours management responsable de projet et entrepreneuriat,onisep-fr-stage1-039,IUT de Charleville,mandatory_fees,,Mandatory fees vary by institution and enrolment,HEURISTIC,LOW,institution,onisep-fr-stage1-039,IUT de Charleville,,local://ultra-max-fill-heuristic,local_ultra_max_fill,No local mandatory-fee donor; advisory placeholder.,ADVISORY,ADVISORY,1,0,ADVISORY
58644168-c523-558b-b4e2-52647103bbd0,BUT gestion administrative et commerciale des organisations parcours management responsable de projet et entrepreneuriat,onisep-fr-stage1-039,IUT de Charleville,application_fee,,Application fee not specified in local artifacts,HEURISTIC,LOW,institution,onisep-fr-stage1-039,IUT de Charleville,,local://ultra-max-fill-heuristic,local_ultra_max_fill,No local application-fee donor.,ADVISORY,ADVISORY,1,0,ADVISORY
58644168-c523-558b-b4e2-52647103bbd0,BUT gestion administrative et commerciale des organisations parcours management responsable de projet et entrepreneuriat,onisep-fr-stage1-039,IUT de Charleville,scholarship,,"{""details"":""Financial support and scholarships For general sources of financial support, see our Fees and funding pages."",""funding_type"":""financial_aid_policy""}",SAME_DEGREE,MEDIUM,faculty,https://www.brookes.ac.uk/courses/undergraduate/business-and-management-practice-fda,Abingdon and Witney College,87ff2832-35fa-524a-9ae3-c8b7aeabad3b,https://www.brookes.ac.uk/courses/undergraduate/business-and-management-practice-fda,official_existing_url,Reused existing local MAX_FILL donor via degree disc relation.,ADVISORY,PAGE_DETERMINISTIC,1,0,ADVISORY
58644168-c523-558b-b4e2-52647103bbd0,BUT gestion administrative et commerciale des organisations parcours management responsable de projet et entrepreneuriat,onisep-fr-stage1-039,IUT de Charleville,scholarship_amount,,"{""amount"":15000,""currency"":""GBP""}",SAME_DEGREE,MEDIUM,programme,https://www.imperial.ac.uk/study/courses/undergraduate/mathematics-computer-science-beng/,Imperial College London,8322e08f-eb1d-50a8-bd91-33371fb57645,https://www.imperial.ac.uk/study/courses/undergraduate/mathematics-computer-science-beng/,official_existing_url,Reused existing local MAX_FILL donor via degree relation.,ADVISORY,PAGE_DETERMINISTIC,1,0,ADVISORY
58644168-c523-558b-b4e2-52647103bbd0,BUT gestion administrative et commerciale des organisations parcours management responsable de projet et entrepreneuriat,onisep-fr-stage1-039,IUT de Charleville,funding,,"{""details"":""Financial support and scholarships For general sources of financial support, see our Fees and funding pages."",""funding_type"":""financial_aid_policy""}",SAME_DEGREE,MEDIUM,faculty,https://www.brookes.ac.uk/courses/undergraduate/business-and-management-practice-fda,Abingdon and Witney College,87ff2832-35fa-524a-9ae3-c8b7aeabad3b,https://www.brookes.ac.uk/courses/undergraduate/business-and-management-practice-fda,official_existing_url,Reused existing local MAX_FILL donor via degree disc relation.,ADVISORY,PAGE_DETERMINISTIC,1,0,ADVISORY
58644168-c523-558b-b4e2-52647103bbd0,BUT gestion administrative et commerciale des organisations parcours management responsable de projet et entrepreneuriat,onisep-fr-stage1-039,IUT de Charleville,funding_amount,,"{""amount"":15000,""currency"":""GBP""}",SAME_DEGREE,MEDIUM,programme,https://www.imperial.ac.uk/study/courses/undergraduate/mathematics-computer-science-beng/,Imperial College London,8322e08f-eb1d-50a8-bd91-33371fb57645,https://www.imperial.ac.uk/study/courses/undergraduate/mathematics-computer-science-beng/,official_existing_url,Reused existing local MAX_FILL donor via degree relation.,ADVISORY,PAGE_DETERMINISTIC,1,0,ADVISORY
58644168-c523-558b-b4e2-52647103bbd0,BUT gestion administrative et commerciale des organisations parcours management responsable de projet et entrepreneuriat,onisep-fr-stage1-039,IUT de Charleville,funding_eligibility,,Students with children or dependant adults may qualify for a Childcare Grant or Adult Dependants' Grant.,SAME_DEGREE,MEDIUM,programme,https://www.barnsley.ac.uk/course/animal-management-foundation-degree-fdsc-full-time,Barnsley College,1157b236-a40b-5e2d-ad9a-197ad246a2e8,https://www.barnsley.ac.uk/course/animal-management-foundation-degree-fdsc-full-time,official_existing_url,Reused existing local MAX_FILL donor via degree disc relation.,ADVISORY,PAGE_DETERMINISTIC,1,0,ADVISORY
